code,name,date,size,value,profitability,investment,momentum,market
600745.SH,闻泰科技,20191001,0.0433,0.0876,3.3612,284.4352,2.3509,0.8968
600745.SH,闻泰科技,20191101,0.0466,0.0883,3.3612,284.4352,2.1988,0.9143
600745.SH,闻泰科技,20191201,0.1051,0.1339,3.3612,284.4352,2.6954,0.9836
600745.SH,闻泰科技,20200101,0.1082,0.1888,3.3612,284.4352,2.7845,1.0421
600745.SH,闻泰科技,20200201,0.1265,0.1615,3.3612,284.4352,3.1126,1.0279
600745.SH,闻泰科技,20200301,0.1610,0.1269,3.3612,284.4352,3.0490,0.9962
600745.SH,闻泰科技,20200401,0.1147,0.1781,3.9347,-8.0471,1.4358,0.9037
600745.SH,闻泰科技,20200501,0.1284,0.1687,3.9347,-8.0471,1.4190,0.9579
600745.SH,闻泰科技,20200601,0.1158,0.1872,3.9347,-8.0471,1.0091,0.9874
600745.SH,闻泰科技,20200701,0.1482,0.1462,3.9347,-8.0471,1.3616,0.9600
600745.SH,闻泰科技,20200801,0.1911,0.1773,3.9347,-8.0471,1.2177,1.2073
600745.SH,闻泰科技,20200901,0.1704,0.2052,3.9347,-8.0471,0.9916,1.3360
600745.SH,闻泰科技,20201001,0.1508,0.2319,3.9347,-8.0471,1.1525,1.3184
600745.SH,闻泰科技,20201101,0.1277,0.2249,3.9347,-8.0471,0.9437,1.2459
600745.SH,闻泰科技,20201201,0.1319,0.2177,3.9347,-8.0471,1.0791,1.3631
600745.SH,闻泰科技,20210101,0.1247,0.2302,3.9347,-8.0471,0.7868,1.3029
600745.SH,闻泰科技,20210201,0.1232,0.2330,3.9347,-8.0471,0.6931,1.0954
600745.SH,闻泰科技,20210301,0.1298,0.2212,3.9347,-8.0471,0.7303,1.0637
600745.SH,闻泰科技,20210401,0.1238,0.2321,3.7940,21.1809,0.8386,1.1336
600745.SH,闻泰科技,20210501,0.1033,0.2890,3.7940,21.1809,0.8479,1.1266
600745.SH,闻泰科技,20210601,0.1091,0.2737,3.7940,21.1809,0.8306,1.1242
600745.SH,闻泰科技,20210701,0.1195,0.2499,3.7940,21.1809,0.9788,1.0643
600745.SH,闻泰科技,20210801,0.1396,0.2124,3.7940,21.1809,1.0391,0.9553
600745.SH,闻泰科技,20210901,0.1465,0.2077,3.7940,21.1809,1.1857,1.0173
600745.SH,闻泰科技,20211001,0.1193,0.2551,3.7940,21.1809,0.9572,1.0660
600745.SH,闻泰科技,20211101,0.1443,0.2175,3.7940,21.1809,1.2888,1.0546
600745.SH,闻泰科技,20211201,0.1573,0.1996,3.7940,21.1809,1.4037,0.9746
600745.SH,闻泰科技,20220101,0.1620,0.1943,3.7940,21.1809,1.3365,1.0239
600745.SH,闻泰科技,20220201,0.1373,0.2295,3.7940,21.1809,0.9788,0.9810
600745.SH,闻泰科技,20220301,0.1474,0.2139,3.7940,21.1809,0.9778,0.9568
600745.SH,闻泰科技,20220401,0.1014,0.3109,1.8224,5.6684,0.8680,0.8425
600745.SH,闻泰科技,20220501,0.0803,0.4073,1.8224,5.6684,0.5993,0.7602
600745.SH,闻泰科技,20220601,0.0794,0.4117,1.8224,5.6684,0.5187,0.8130
600745.SH,闻泰科技,20220701,0.1023,0.3196,1.8224,5.6684,0.6582,0.8791
600745.SH,闻泰科技,20220801,0.0902,0.3625,1.8224,5.6684,0.6411,0.9413
600745.SH,闻泰科技,20220901,0.0782,0.4251,1.8224,5.6684,0.5553,0.8725
600745.SH,闻泰科技,20221001,0.0568,0.5846,1.8224,5.6684,0.5882,0.8791
600745.SH,闻泰科技,20221101,0.0635,0.5382,1.8224,5.6684,0.7302,0.9103
600745.SH,闻泰科技,20221201,0.0707,0.4832,1.8224,5.6684,0.8682,0.9805
600745.SH,闻泰科技,20230101,0.0671,0.5096,1.8224,5.6684,0.6197,0.8454
600745.SH,闻泰科技,20230201,0.0747,0.4576,1.8224,5.6684,0.8543,1.0014
600745.SH,闻泰科技,20230301,0.0676,0.5030,1.8224,5.6684,0.8339,1.0460
600745.SH,闻泰科技,20230401,0.0703,0.4832,1.2582,-1.2254,1.1590,1.1572
600745.SH,闻泰科技,20230501,0.0664,0.5237,1.2582,-1.2254,1.0980,1.2837
600745.SH,闻泰科技,20230601,0.0639,0.5441,1.2582,-1.2254,0.9060,1.0312
600745.SH,闻泰科技,20230701,0.0610,0.5700,1.2582,-1.2254,0.9300,1.0692
600745.SH,闻泰科技,20230801,0.0594,0.5852,1.2582,-1.2254,0.7956,1.0195
600745.SH,闻泰科技,20230901,0.0569,0.6330,1.2582,-1.2254,0.8572,0.9165
600745.SH,闻泰科技,20231001,0.0542,0.6644,1.2582,-1.2254,0.7900,0.9130
600745.SH,闻泰科技,20231101,0.0616,0.5906,1.2582,-1.2254,0.9467,0.8397
600745.SH,闻泰科技,20231201,0.0602,0.6045,1.2582,-1.2254,0.9665,0.9045
600745.SH,闻泰科技,20240101,0.0515,0.7065,1.2582,-1.2254,0.8652,0.8776
600745.SH,闻泰科技,20240201,0.0413,0.8800,1.2582,-1.2254,0.7197,0.7471
600745.SH,闻泰科技,20240301,0.0509,0.7153,1.2582,-1.2254,0.8261,0.9378
600760.SH,中航沈飞,20010201,0.0029,0.2853,2.4595,-3.0308,1.0701,0.9420
600760.SH,中航沈飞,20010301,0.0030,0.2707,2.4595,-3.0308,1.0937,0.6772
600760.SH,中航沈飞,20010401,0.0031,0.2664,-5.2374,-5.5243,1.1233,1.0795
600760.SH,中航沈飞,20010501,0.0029,0.2750,-5.2374,-5.5243,1.0387,1.0661
600760.SH,中航沈飞,20010601,0.0028,0.2867,-5.2374,-5.5243,1.0249,1.1681
600760.SH,中航沈飞,20010701,0.0028,0.2850,-5.2374,-5.5243,1.0140,1.1389
600760.SH,中航沈飞,20010801,0.0025,0.3273,-5.2374,-5.5243,0.8144,0.8768
600760.SH,中航沈飞,20010901,0.0023,0.3509,-5.2374,-5.5243,0.7659,0.8920
600760.SH,中航沈飞,20011001,0.0021,0.3871,-5.2374,-5.5243,0.6955,0.7286
600760.SH,中航沈飞,20011101,0.0023,0.3534,-5.2374,-5.5243,0.7972,0.6643
600760.SH,中航沈飞,20011201,0.0024,0.3445,-5.2374,-5.5243,0.8455,0.6618
600760.SH,中航沈飞,20020101,0.0021,0.3891,-5.2374,-5.5243,0.7714,0.5940
600760.SH,中航沈飞,20020201,0.0016,0.4990,-5.2374,-5.5243,0.6973,0.6388
600760.SH,中航沈飞,20020301,0.0017,0.4908,-5.2374,-5.5243,0.7502,0.6933
600760.SH,中航沈飞,20020401,0.0019,0.4398,-8.8125,-25.6394,0.8679,0.8287
600760.SH,中航沈飞,20020501,0.0019,0.3927,-8.8125,-25.6394,0.8333,0.9761
600760.SH,中航沈飞,20020601,0.0020,0.3673,-8.8125,-25.6394,0.8740,0.7557
600760.SH,中航沈飞,20020701,0.0024,0.3096,-8.8125,-25.6394,1.1230,1.1072
600760.SH,中航沈飞,20020801,0.0022,0.3315,-8.8125,-25.6394,1.3268,1.2172
600760.SH,中航沈飞,20020901,0.0022,0.3449,-8.8125,-25.6394,1.2464,1.1681
600760.SH,中航沈飞,20021001,0.0021,0.3609,-8.8125,-25.6394,1.1026,0.9757
600760.SH,中航沈飞,20021101,0.0019,0.3982,-8.8125,-25.6394,0.9788,0.8322
600760.SH,中航沈飞,20021201,0.0016,0.4709,-8.8125,-25.6394,0.7816,0.9065
600760.SH,中航沈飞,20030101,0.0015,0.4897,-8.8125,-25.6394,0.6344,0.6531
600760.SH,中航沈飞,20030201,0.0017,0.4347,-8.8125,-25.6394,0.7846,0.8416
600760.SH,中航沈飞,20030301,0.0018,0.4192,-8.8125,-25.6394,0.8090,0.8313
600760.SH,中航沈飞,20030401,0.0016,0.3122,0.7060,0.3032,0.7946,0.9172
600760.SH,中航沈飞,20030501,0.0015,0.4395,0.7060,0.3032,0.8267,1.0169
600760.SH,中航沈飞,20030601,0.0017,0.3861,0.7060,0.3032,0.9969,1.1981
600760.SH,中航沈飞,20030701,0.0015,0.4411,0.7060,0.3032,0.9540,1.1905
600760.SH,中航沈飞,20030801,0.0014,0.4556,0.7060,0.3032,0.8199,0.9713
600760.SH,中航沈飞,20030901,0.0014,0.3740,0.7060,0.3032,0.7605,0.8961
600760.SH,中航沈飞,20031001,0.0014,0.3725,0.7060,0.3032,0.8314,0.8378
600760.SH,中航沈飞,20031101,0.0012,0.4349,0.7060,0.3032,0.7726,0.8013
600760.SH,中航沈飞,20031201,0.0012,0.4319,0.7060,0.3032,0.7075,0.8088
600760.SH,中航沈飞,20040101,0.0011,0.4584,0.7060,0.3032,0.7519,1.0129
600760.SH,中航沈飞,20040201,0.0013,0.3888,0.7060,0.3032,0.8758,1.1501
600760.SH,中航沈飞,20040301,0.0013,0.3793,0.7060,0.3032,0.9859,1.3643
600760.SH,中航沈飞,20040401,0.0015,0.3391,-7.7936,-6.8609,1.1388,1.5765
600760.SH,中航沈飞,20040501,0.0012,0.4133,-7.7936,-6.8609,1.0739,1.3582
600760.SH,中航沈飞,20040601,0.0012,0.4373,-7.7936,-6.8609,0.9976,1.2242
600760.SH,中航沈飞,20040701,0.0010,0.5122,-7.7936,-6.8609,0.8834,0.8796
600760.SH,中航沈飞,20040801,0.0007,0.6879,-7.7936,-6.8609,0.6289,0.7849
600760.SH,中航沈飞,20040901,0.0008,0.6684,-7.7936,-6.8609,0.5785,0.6812
600760.SH,中航沈飞,20041001,0.0008,0.6612,-7.7936,-6.8609,0.4975,0.6802
600760.SH,中航沈飞,20041101,0.0006,0.8582,-7.7936,-6.8609,0.4498,0.7069
600760.SH,中航沈飞,20041201,0.0006,0.7919,-7.7936,-6.8609,0.5431,0.7712
600760.SH,中航沈飞,20050101,0.0005,0.9610,-7.7936,-6.8609,0.5675,0.8415
600760.SH,中航沈飞,20050201,0.0005,0.9763,-7.7936,-6.8609,0.6841,0.7665
600760.SH,中航沈飞,20050301,0.0006,0.8349,-7.7936,-6.8609,0.7581,0.9496
600760.SH,中航沈飞,20050401,0.0005,0.9038,0.2120,19.3122,0.6595,0.7297
600760.SH,中航沈飞,20050501,0.0005,1.0082,0.2120,19.3122,0.8526,0.7905
600760.SH,中航沈飞,20050601,0.0005,0.9628,0.2120,19.3122,0.8026,0.6437
600760.SH,中航沈飞,20050701,0.0005,0.9738,0.2120,19.3122,0.8815,0.7405
600760.SH,中航沈飞,20050801,0.0005,0.9849,0.2120,19.3122,0.8884,0.8353
600760.SH,中航沈飞,20050901,0.0005,0.8818,0.2120,19.3122,0.9097,0.8178
600760.SH,中航沈飞,20051001,0.0006,0.8429,0.2120,19.3122,1.1399,0.9624
600760.SH,中航沈飞,20051101,0.0005,0.8651,0.2120,19.3122,1.1509,0.8984
600760.SH,中航沈飞,20051201,0.0005,0.8969,0.2120,19.3122,1.0386,1.0643
600760.SH,中航沈飞,20060101,0.0005,0.9162,0.2120,19.3122,1.0282,1.1330
600760.SH,中航沈飞,20060201,0.0006,0.7746,0.2120,19.3122,1.2576,1.3131
600760.SH,中航沈飞,20060301,0.0005,0.9850,0.2120,19.3122,1.1520,1.2361
600760.SH,中航沈飞,20060401,0.0005,0.9627,-8.1253,5.3980,0.8257,1.2471
600760.SH,中航沈飞,20060501,0.0005,1.0335,-8.1253,5.3980,0.7719,1.6588
600760.SH,中航沈飞,20060601,0.0006,0.8179,-8.1253,5.3980,1.0574,2.1388
600760.SH,中航沈飞,20060701,0.0005,0.8717,-8.1253,5.3980,1.0982,1.9975
600760.SH,中航沈飞,20060801,0.0005,0.8896,-8.1253,5.3980,0.8953,1.5708
600760.SH,中航沈飞,20060901,0.0005,0.8635,-8.1253,5.3980,0.8728,1.5270
600760.SH,中航沈飞,20061001,0.0006,0.8174,-8.1253,5.3980,1.1543,1.6954
600760.SH,中航沈飞,20061101,0.0005,0.8288,-8.1253,5.3980,1.2580,1.5524
600760.SH,中航沈飞,20061201,0.0005,0.8501,-8.1253,5.3980,0.9754,1.5368
600760.SH,中航沈飞,20070101,0.0005,0.8247,-8.1253,5.3980,1.0250,2.2868
600760.SH,中航沈飞,20070201,0.0006,0.7335,-8.1253,5.3980,1.1625,2.6383
600760.SH,中航沈飞,20070301,0.0009,0.5148,-8.1253,5.3980,1.5986,2.8497
600760.SH,中航沈飞,20070401,0.0012,0.3855,2.6170,8.7100,2.0441,3.0735
600760.SH,中航沈飞,20070501,0.0014,0.3041,2.6170,8.7100,2.4898,3.8199
600760.SH,中航沈飞,20070601,0.0021,0.2007,2.6170,8.7100,4.2145,3.5364
600760.SH,中航沈飞,20070701,0.0012,0.3724,2.6170,8.7100,2.1602,1.9542
600760.SH,中航沈飞,20070801,0.0013,0.3215,2.6170,8.7100,2.2536,2.3971
600760.SH,中航沈飞,20070901,0.0018,0.2362,2.6170,8.7100,2.0657,2.7987
600760.SH,中航沈飞,20071001,0.0019,0.2317,2.6170,8.7100,1.6473,2.6610
600760.SH,中航沈飞,20071101,0.0014,0.2986,2.6170,8.7100,1.0906,2.2046
600760.SH,中航沈飞,20071201,0.0015,0.2888,2.6170,8.7100,0.6695,1.3459
600760.SH,中航沈飞,20080101,0.0017,0.2486,2.6170,8.7100,1.3843,1.7563
600760.SH,中航沈飞,20080201,0.0016,0.2699,2.6170,8.7100,1.1900,0.9658
600760.SH,中航沈飞,20080301,0.0021,0.2150,2.6170,8.7100,1.2017,0.7117
600760.SH,中航沈飞,20080401,0.0017,0.2675,-1.9190,4.2896,0.9585,0.4200
600760.SH,中航沈飞,20080501,0.0015,0.2961,-1.9190,4.2896,1.0148,0.4225
600760.SH,中航沈飞,20080601,0.0016,0.2895,-1.9190,4.2896,1.0439,0.5265
600760.SH,中航沈飞,20080701,0.0010,0.4723,-1.9190,4.2896,0.6026,0.3016
600760.SH,中航沈飞,20080801,0.0011,0.3960,-1.9190,4.2896,0.6810,0.4357
600760.SH,中航沈飞,20080901,0.0011,0.3964,-1.9190,4.2896,0.6105,0.3536
600760.SH,中航沈飞,20081001,0.0008,0.5695,-1.9190,4.2896,0.4650,0.4791
600760.SH,中航沈飞,20081101,0.0008,0.5550,-1.9190,4.2896,0.5358,0.2573
600760.SH,中航沈飞,20081201,0.0010,0.4367,-1.9190,4.2896,0.6296,0.3377
600760.SH,中航沈飞,20090101,0.0009,0.5075,-1.9190,4.2896,0.8496,0.4911
600760.SH,中航沈飞,20090201,0.0013,0.3546,-1.9190,4.2896,1.0750,0.5380
600760.SH,中航沈飞,20090301,0.0014,0.3173,-1.9190,4.2896,1.1363,0.7676
600760.SH,中航沈飞,20090401,0.0014,0.3155,3.8848,30.9377,1.7568,1.0644
600760.SH,中航沈飞,20090501,0.0016,0.2816,3.8848,30.9377,1.8956,1.9238
600760.SH,中航沈飞,20090601,0.0016,0.2735,3.8848,30.9377,1.6172,1.8803
600760.SH,中航沈飞,20090701,0.0018,0.2406,3.8848,30.9377,2.2127,2.4732
600760.SH,中航沈飞,20090801,0.0021,0.2128,3.8848,30.9377,1.6347,2.5622
600760.SH,中航沈飞,20090901,0.0017,0.2652,3.8848,30.9377,1.0701,1.5353
600760.SH,中航沈飞,20091001,0.0018,0.2473,3.8848,30.9377,1.1823,1.3148
600760.SH,中航沈飞,20091101,0.0023,0.2048,3.8848,30.9377,1.4562,1.4085
600760.SH,中航沈飞,20091201,0.0023,0.2007,3.8848,30.9377,1.4037,1.4060
600760.SH,中航沈飞,20100101,0.0023,0.1995,3.8848,30.9377,1.2023,1.1949
600760.SH,中航沈飞,20100201,0.0020,0.2353,3.8848,30.9377,1.0286,0.7893
600760.SH,中航沈飞,20100301,0.0023,0.2085,3.8848,30.9377,1.4369,1.2879
600760.SH,中航沈飞,20100401,0.0024,0.1972,3.1615,182.4547,1.3891,1.2324
600760.SH,中航沈飞,20100501,0.0021,0.2292,3.1615,182.4547,0.9790,0.9265
600760.SH,中航沈飞,20100601,0.0020,0.2442,3.1615,182.4547,0.8808,0.6858
600760.SH,中航沈飞,20100701,0.0019,0.2617,3.1615,182.4547,0.8173,0.5588
600760.SH,中航沈飞,20100801,0.0025,0.1960,3.1615,182.4547,1.1085,0.7949
600760.SH,中航沈飞,20100901,0.0028,0.1730,3.1615,182.4547,1.2673,0.7773
600760.SH,中航沈飞,20101001,0.0033,0.1515,3.1615,182.4547,1.3858,0.7543
600760.SH,中航沈飞,20101101,0.0052,0.0950,3.1615,182.4547,1.8383,1.0714
600760.SH,中航沈飞,20101201,0.0046,0.1076,3.1615,182.4547,1.8354,1.1672
600760.SH,中航沈飞,20110101,0.0046,0.1071,3.1615,182.4547,1.8689,1.3229
600760.SH,中航沈飞,20110201,0.0050,0.0983,3.1615,182.4547,1.7762,1.1072
600760.SH,中航沈飞,20110301,0.0056,0.0876,3.1615,182.4547,1.5438,1.2019
600760.SH,中航沈飞,20110401,0.0056,0.0881,-6.1957,9.3938,1.3230,1.1978
600760.SH,中航沈飞,20110501,0.0052,0.1852,-6.1957,9.3938,1.0301,0.9595
600760.SH,中航沈飞,20110601,0.0043,0.2271,-6.1957,9.3938,0.9257,0.9510
600760.SH,中航沈飞,20110701,0.0046,0.2110,-6.1957,9.3938,1.0056,0.9698
600760.SH,中航沈飞,20110801,0.0044,0.2225,-6.1957,9.3938,0.8600,0.9422
600760.SH,中航沈飞,20111101,0.0034,0.2764,-6.1957,9.3938,0.7351,0.7442
600760.SH,中航沈飞,20111201,0.0034,0.2764,-6.1957,9.3938,0.8055,0.7503
600760.SH,中航沈飞,20120101,0.0029,0.3303,-6.1957,9.3938,0.6380,0.6697
600760.SH,中航沈飞,20120201,0.0027,0.3532,-6.1957,9.3938,0.6073,0.7382
600760.SH,中航沈飞,20120301,0.0029,0.3226,-6.1957,9.3938,0.7629,0.9007
600760.SH,中航沈飞,20120401,0.0027,0.3479,-1.2729,-7.4815,0.6962,0.9251
600760.SH,中航沈飞,20120501,0.0032,0.2287,-1.2729,-7.4815,0.8340,0.9468
600760.SH,中航沈飞,20120601,0.0032,0.2326,-1.2729,-7.4815,0.9305,1.0310
600760.SH,中航沈飞,20120701,0.0026,0.2842,-1.2729,-7.4815,0.9231,1.0224
600760.SH,中航沈飞,20120801,0.0019,0.3975,-1.2729,-7.4815,0.6881,0.8585
600760.SH,中航沈飞,20120901,0.0019,0.3682,-1.2729,-7.4815,0.6573,0.7423
600760.SH,中航沈飞,20121001,0.0019,0.3742,-1.2729,-7.4815,0.7125,0.8657
600760.SH,中航沈飞,20121101,0.0019,0.3622,-1.2729,-7.4815,0.5851,0.7721
600760.SH,中航沈飞,20121201,0.0016,0.4244,-1.2729,-7.4815,0.5217,0.7276
600760.SH,中航沈飞,20130101,0.0018,0.3765,-1.2729,-7.4815,0.7259,1.0345
600760.SH,中航沈飞,20130201,0.0021,0.3361,-1.2729,-7.4815,1.1408,1.2499
600760.SH,中航沈飞,20130301,0.0022,0.3174,-1.2729,-7.4815,1.1152,1.3150
600760.SH,中航沈飞,20130401,0.0017,0.4190,1.2320,8.7145,0.9690,1.1399
600760.SH,中航沈飞,20130501,0.0019,0.3905,1.2320,8.7145,0.9888,1.1014
600760.SH,中航沈飞,20130601,0.0021,0.3514,1.2320,8.7145,1.2530,1.3259
600760.SH,中航沈飞,20130701,0.0017,0.4286,1.2320,8.7145,0.8836,0.7663
600760.SH,中航沈飞,20130801,0.0017,0.4251,1.2320,8.7145,0.8078,0.7117
600760.SH,中航沈飞,20130901,0.0019,0.3724,1.2320,8.7145,0.8754,0.8070
600760.SH,中航沈飞,20131001,0.0020,0.3573,1.2320,8.7145,1.0616,0.9502
600760.SH,中航沈飞,20131101,0.0018,0.3739,1.2320,8.7145,0.9695,0.9699
600760.SH,中航沈飞,20131201,0.0018,0.3725,1.2320,8.7145,0.9121,0.9371
600760.SH,中航沈飞,20140101,0.0017,0.3842,1.2320,8.7145,1.0349,1.1248
600760.SH,中航沈飞,20140201,0.0017,0.3865,1.2320,8.7145,1.0062,1.0355
600760.SH,中航沈飞,20140301,0.0019,0.3948,1.2320,8.7145,0.9211,0.9626
600760.SH,中航沈飞,20140401,0.0021,0.3625,-5.2077,-12.7227,1.0571,0.8831
600760.SH,中航沈飞,20140501,0.0022,0.3339,-5.2077,-12.7227,1.2071,0.9051
600760.SH,中航沈飞,20140601,0.0026,0.2738,-5.2077,-12.7227,1.4233,0.8565
600760.SH,中航沈飞,20140701,0.0027,0.2638,-5.2077,-12.7227,1.5946,0.9418
600760.SH,中航沈飞,20140801,0.0030,0.2424,-5.2077,-12.7227,1.8021,1.1559
600760.SH,中航沈飞,20140901,0.0030,0.2311,-5.2077,-12.7227,1.7222,1.1407
600760.SH,中航沈飞,20141001,0.0046,0.1506,-5.2077,-12.7227,2.1594,1.3010
600760.SH,中航沈飞,20141101,0.0046,0.1432,-5.2077,-12.7227,2.0098,1.3740
600760.SH,中航沈飞,20141201,0.0045,0.1483,-5.2077,-12.7227,1.5016,1.6335
600760.SH,中航沈飞,20150101,0.0036,0.1822,-5.2077,-12.7227,1.3384,2.2206
600760.SH,中航沈飞,20150201,0.0039,0.1707,-5.2077,-12.7227,1.2742,1.9634
600760.SH,中航沈飞,20150301,0.0042,0.1592,-5.2077,-12.7227,1.3887,2.1247
600760.SH,中航沈飞,20150401,0.0047,0.1400,-12.0247,-18.3100,1.0462,2.3615
600760.SH,中航沈飞,20150501,0.0055,0.1049,-12.0247,-18.3100,1.1948,3.0161
600760.SH,中航沈飞,20150601,0.0068,0.0836,-12.0247,-18.3100,1.6069,2.6777
600760.SH,中航沈飞,20150701,0.0072,0.0790,-12.0247,-18.3100,2.1734,1.6761
600760.SH,中航沈飞,20150801,0.0057,0.1009,-12.0247,-18.3100,1.5873,1.2690
600760.SH,中航沈飞,20150901,0.0049,0.1081,-12.0247,-18.3100,1.3291,0.9464
600760.SH,中航沈飞,20151001,0.0055,0.0962,-12.0247,-18.3100,1.1452,0.6989
600760.SH,中航沈飞,20151101,0.0056,0.0879,-12.0247,-18.3100,1.1675,0.6119
600760.SH,中航沈飞,20151201,0.0056,0.0879,-12.0247,-18.3100,0.8550,0.5936
600760.SH,中航沈飞,20160101,0.0049,0.1007,-12.0247,-18.3100,0.6634,0.7165
600760.SH,中航沈飞,20160201,0.0032,0.1560,-12.0247,-18.3100,0.5538,0.5913
600760.SH,中航沈飞,20160301,0.0034,0.1460,-12.0247,-18.3100,0.5914,0.7179
600760.SH,中航沈飞,20160401,0.0041,0.1212,0.9172,-33.3884,0.7822,0.9709
600760.SH,中航沈飞,20160501,0.0035,0.1045,0.9172,-33.3884,0.5710,0.7774
600760.SH,中航沈飞,20160601,0.0030,0.1246,0.9172,-33.3884,0.5273,0.7423
600760.SH,中航沈飞,20160701,0.0030,0.1235,0.9172,-33.3884,0.5608,0.7071
600760.SH,中航沈飞,20160801,0.0030,0.1220,0.9172,-33.3884,0.9128,1.1663
600760.SH,中航沈飞,20161201,0.0035,0.1066,0.9172,-33.3884,1.1436,1.2155
600760.SH,中航沈飞,20170101,0.0070,0.0539,0.9172,-33.3884,2.2243,1.1078
600760.SH,中航沈飞,20170201,0.0086,0.0439,0.9172,-33.3884,2.7139,1.1124
600760.SH,中航沈飞,20170301,0.0106,0.0354,0.9172,-33.3884,3.0103,1.0982
600760.SH,中航沈飞,20170401,0.0118,0.0379,5.0097,20.2153,3.4277,1.1381
600760.SH,中航沈飞,20170501,0.0109,0.0393,5.0097,20.2153,3.3292,1.0320
600760.SH,中航沈飞,20170601,0.0099,0.0435,5.0097,20.2153,2.9303,0.9257
600760.SH,中航沈飞,20170701,0.0114,0.0376,5.0097,20.2153,1.7182,1.0535
600760.SH,中航沈飞,20170801,0.0098,0.0439,5.0097,20.2153,1.1549,1.0659
600760.SH,中航沈飞,20170901,0.0106,0.0389,5.0097,20.2153,1.0543,1.0645
600760.SH,中航沈飞,20171001,0.0114,0.0361,5.0097,20.2153,1.0079,1.0701
600760.SH,中航沈飞,20171101,0.0107,0.0375,5.0097,20.2153,0.9343,1.1381
600760.SH,中航沈飞,20171201,0.0111,0.0361,5.0097,20.2153,1.1225,1.1147
600760.SH,中航沈飞,20180101,0.0493,0.2031,5.0097,20.2153,1.0532,1.0641
600760.SH,中航沈飞,20180201,0.0387,0.2590,5.0097,20.2153,1.0406,1.1135
600760.SH,中航沈飞,20180301,0.0414,0.2424,5.0097,20.2153,0.9462,0.9445
600760.SH,中航沈飞,20180401,0.0523,0.1365,2.7194,7.7686,1.0246,0.9029
600760.SH,中航沈飞,20180501,0.0538,0.1322,2.7194,7.7686,1.2741,0.8384
600760.SH,中航沈飞,20180601,0.0476,0.1494,2.7194,7.7686,1.0589,0.8809
600760.SH,中航沈飞,20180701,0.0510,0.1395,2.7194,7.7686,1.0330,0.7583
600760.SH,中航沈飞,20180801,0.0517,0.1378,2.7194,7.7686,1.2798,0.7028
600760.SH,中航沈飞,20180901,0.0526,0.1373,2.7194,7.7686,1.2302,0.7334
600760.SH,中航沈飞,20181001,0.0524,0.1378,2.7194,7.7686,1.1051,0.8138
600760.SH,中航沈飞,20181101,0.0483,0.1536,2.7194,7.7686,0.8650,0.7408
600760.SH,中航沈飞,20181201,0.0467,0.1607,2.7194,7.7686,0.9553,0.7279
600760.SH,中航沈飞,20190101,0.0390,0.1923,2.7194,7.7686,0.7688,0.7904
600760.SH,中航沈飞,20190201,0.0421,0.1781,2.7194,7.7686,0.7754,0.8271
600760.SH,中航沈飞,20190301,0.0468,0.1604,2.7194,7.7686,0.9364,1.1554
600760.SH,中航沈飞,20190401,0.0468,0.1679,3.0541,2.7589,0.8598,1.1853
600760.SH,中航沈飞,20190501,0.0390,0.2067,3.0541,2.7589,0.9194,1.3568
600760.SH,中航沈飞,20190601,0.0403,0.2004,3.0541,2.7589,0.8969,1.2330
600760.SH,中航沈飞,20190701,0.0413,0.1952,3.0541,2.7589,1.0476,1.3928
600760.SH,中航沈飞,20190801,0.0416,0.1940,3.0541,2.7589,1.0210,1.2630
600760.SH,中航沈飞,20190901,0.0498,0.1669,3.0541,2.7589,0.9760,0.9677
600760.SH,中航沈飞,20191001,0.0419,0.1984,3.0541,2.7589,0.9463,0.8968
600760.SH,中航沈飞,20191101,0.0411,0.2071,3.0541,2.7589,0.9580,0.9143
600760.SH,中航沈飞,20191201,0.0396,0.2149,3.0541,2.7589,0.9670,0.9836
600760.SH,中航沈飞,20200101,0.0445,0.1912,3.0541,2.7589,1.0885,1.0421
600760.SH,中航沈飞,20200201,0.0366,0.2329,3.0541,2.7589,0.9635,1.0279
600760.SH,中航沈飞,20200301,0.0399,0.2136,3.0541,2.7589,0.8455,0.9962
600760.SH,中航沈飞,20200401,0.0390,0.2181,4.7801,12.4187,0.9235,0.9037
600760.SH,中航沈飞,20200501,0.0487,0.1949,4.7801,12.4187,1.1387,0.9579
600760.SH,中航沈飞,20200601,0.0476,0.1995,4.7801,12.4187,1.1953,0.9874
600760.SH,中航沈飞,20200701,0.0473,0.1963,4.7801,12.4187,1.0435,0.9600
600760.SH,中航沈飞,20200801,0.0963,0.0964,4.7801,12.4187,2.2148,1.2073
600760.SH,中航沈飞,20200901,0.0843,0.1132,4.7801,12.4187,2.1340,1.3360
600760.SH,中航沈飞,20201001,0.0816,0.1170,4.7801,12.4187,2.0104,1.3184
600760.SH,中航沈飞,20201101,0.0736,0.1339,4.7801,12.4187,1.5549,1.2459
600760.SH,中航沈飞,20201201,0.0878,0.1122,4.7801,12.4187,1.8159,1.3631
600760.SH,中航沈飞,20210101,0.1204,0.0818,4.7801,12.4187,2.3821,1.3029
600760.SH,中航沈飞,20210201,0.1094,0.0901,4.7801,12.4187,1.2023,1.0954
600760.SH,中航沈飞,20210301,0.1155,0.0853,4.7801,12.4187,1.3734,1.0637
600760.SH,中航沈飞,20210401,0.0931,0.1090,3.5479,91.0946,1.1330,1.1336
