code,name,date,return,size,value,profitability,investment,momentum,market
000708.SZ,中信特钢,20020601,0.1311,0.0026,0.6088,-0.0800,-0.2548,0.0321,-0.2443
000708.SZ,中信特钢,20020701,-0.0594,0.0029,0.5447,-0.0800,-0.2548,0.4699,0.1072
000708.SZ,中信特钢,20020801,-0.0293,0.0028,0.5588,-0.0800,-0.2548,0.4000,0.2172
000708.SZ,中信特钢,20020901,-0.0800,0.0027,0.5785,-0.0800,-0.2548,0.3173,0.1681
000708.SZ,中信特钢,20021001,-0.0363,0.0024,0.6380,-0.0800,-0.2548,0.0780,-0.0243
000708.SZ,中信特钢,20021101,-0.0488,0.0024,0.6489,-0.0800,-0.2548,-0.2382,-0.1678
000708.SZ,中信特钢,20021201,-0.0927,0.0022,0.7113,-0.0800,-0.2548,-0.2175,-0.0935
000708.SZ,中信特钢,20030101,0.1110,0.0020,0.7628,-0.0800,-0.2548,-0.4681,-0.3469
000708.SZ,中信特钢,20030201,0.0118,0.0023,0.6888,-0.0800,-0.2548,-0.2929,-0.1584
000708.SZ,中信特钢,20030301,-0.0174,0.0023,0.6702,-0.0800,-0.2548,-0.2504,-0.1687
000708.SZ,中信特钢,20030401,-0.0018,0.0023,0.3501,-0.0141,-0.1091,-0.1486,-0.0828
000708.SZ,中信特钢,20030501,0.0476,0.0023,0.6931,-0.0141,-0.1091,-0.0870,0.0169
000708.SZ,中信特钢,20030601,-0.0188,0.0023,0.6865,-0.0141,-0.1091,0.0955,0.1981
000708.SZ,中信特钢,20030701,-0.0253,0.0023,0.6852,-0.0141,-0.1091,0.2759,0.1905
000708.SZ,中信特钢,20030801,-0.0750,0.0023,0.7083,-0.0141,-0.1091,-0.0108,-0.0287
000708.SZ,中信特钢,20030901,-0.0023,0.0021,0.7537,-0.0141,-0.1091,-0.1581,-0.1039
000708.SZ,中信特钢,20031001,0.0343,0.0021,0.7634,-0.0141,-0.1091,-0.1336,-0.1622
000708.SZ,中信特钢,20031101,0.0724,0.0022,0.7476,-0.0141,-0.1091,-0.0791,-0.1987
000708.SZ,中信特钢,20031201,-0.0577,0.0024,0.6978,-0.0141,-0.1091,-0.0367,-0.1912
000708.SZ,中信特钢,20040101,0.1555,0.0022,0.7416,-0.0141,-0.1091,-0.1021,0.0129
000708.SZ,中信特钢,20040201,0.6248,0.0026,0.6338,-0.0141,-0.1091,0.2283,0.1501
000708.SZ,中信特钢,20040301,0.0033,0.0041,0.3982,-0.0141,-0.1091,2.6152,0.3643
000708.SZ,中信特钢,20040401,-0.2727,0.0039,0.4235,0.0074,0.2418,2.6543,0.5765
000708.SZ,中信特钢,20040501,0.0940,0.0028,0.5778,0.0074,0.2418,0.8532,0.3582
000708.SZ,中信特钢,20040601,-0.2798,0.0033,0.4912,0.0074,0.2418,0.9824,0.2242
000708.SZ,中信特钢,20040701,-0.0454,0.0025,0.6609,0.0074,0.2418,0.1636,-0.1204
000708.SZ,中信特钢,20040801,0.1469,0.0022,0.7388,0.0074,0.2418,-0.1894,-0.2151
000708.SZ,中信特钢,20040901,0.0970,0.0025,0.6493,0.0074,0.2418,-0.5660,-0.3188
000708.SZ,中信特钢,20041001,-0.1515,0.0030,0.5483,0.0074,0.2418,-0.4930,-0.3198
000708.SZ,中信特钢,20041101,0.1539,0.0025,0.6693,0.0074,0.2418,-0.3358,-0.2931
000708.SZ,中信特钢,20041201,-0.1450,0.0028,0.6072,0.0074,0.2418,-0.2536,-0.2288
000708.SZ,中信特钢,20050101,-0.2052,0.0024,0.7128,0.0074,0.2418,0.0094,-0.1585
000708.SZ,中信特钢,20050201,0.2254,0.0019,0.9027,0.0074,0.2418,-0.2724,-0.2335
000708.SZ,中信特钢,20050301,-0.2322,0.0023,0.7338,0.0074,0.2418,-0.1938,-0.0504
000708.SZ,中信特钢,20050401,-0.1835,0.0020,0.8531,0.0222,-0.2190,-0.5919,-0.2703
000708.SZ,中信特钢,20050501,-0.0094,0.0015,0.6043,0.0222,-0.2190,-0.6052,-0.2095
000708.SZ,中信特钢,20050601,-0.0840,0.0014,0.6275,0.0222,-0.2190,-0.7168,-0.3563
000708.SZ,中信特钢,20050701,-0.0747,0.0012,0.7388,0.0222,-0.2190,-0.6833,-0.2595
000708.SZ,中信特钢,20050801,0.3160,0.0012,0.7068,0.0222,-0.2190,-0.5678,-0.1647
000708.SZ,中信特钢,20050901,-0.1199,0.0016,0.5592,0.0222,-0.2190,-0.4842,-0.1822
000708.SZ,中信特钢,20051001,0.0540,0.0014,0.6699,0.0222,-0.2190,-0.3402,-0.0376
000708.SZ,中信特钢,20051201,0.1206,0.0016,0.5654,0.0222,-0.2190,0.0787,0.0643
000708.SZ,中信特钢,20060201,0.0106,0.0017,0.5459,0.0222,-0.2190,1.4771,0.3131
000708.SZ,中信特钢,20060301,-0.0135,0.0017,0.5503,0.0222,-0.2190,0.1652,0.2361
000708.SZ,中信特钢,20060401,0.1322,0.0017,0.5809,0.1036,-0.0677,0.6476,0.2471
000708.SZ,中信特钢,20060501,0.3430,0.0020,0.5048,0.1036,-0.0677,0.9745,0.6588
000708.SZ,中信特钢,20060601,-0.0495,0.0026,0.3951,0.1036,-0.0677,2.4564,1.1388
000708.SZ,中信特钢,20060701,0.0522,0.0025,0.4190,0.1036,-0.0677,1.2898,0.9975
000708.SZ,中信特钢,20060801,-0.0054,0.0025,0.4182,0.1036,-0.0677,1.1724,0.5708
000708.SZ,中信特钢,20060901,-0.0390,0.0025,0.4689,0.1036,-0.0677,1.0112,0.5270
000708.SZ,中信特钢,20061001,0.0499,0.0025,0.4749,0.1036,-0.0677,0.9415,0.6954
000708.SZ,中信特钢,20061101,0.0037,0.0026,0.4844,0.1036,-0.0677,0.7128,0.5524
000708.SZ,中信特钢,20061201,0.0388,0.0026,0.4794,0.1036,-0.0677,0.0127,0.5368
000708.SZ,中信特钢,20070101,0.3269,0.0029,0.4349,0.1036,-0.0677,0.1857,1.2868
000708.SZ,中信特钢,20070201,0.1941,0.0035,0.3554,0.1036,-0.0677,0.7981,1.6383
000708.SZ,中信特钢,20070301,0.2157,0.0041,0.2998,0.1036,-0.0677,1.6571,1.8497
000708.SZ,中信特钢,20070401,0.1775,0.0053,0.2487,0.1012,0.1629,3.1157,2.0735
000708.SZ,中信特钢,20070501,0.1129,0.0062,0.2262,0.1012,0.1629,3.9102,2.8199
000708.SZ,中信特钢,20070601,-0.2073,0.0060,0.2316,0.1012,0.1629,5.2238,2.5364
000708.SZ,中信特钢,20070701,0.2481,0.0053,0.2622,0.1012,0.1629,2.7272,0.9542
000708.SZ,中信特钢,20070801,0.2892,0.0062,0.2262,0.1012,0.1629,2.2516,1.3971
000708.SZ,中信特钢,20070901,-0.0059,0.0088,0.1701,0.1012,0.1629,2.4491,1.7987
000708.SZ,中信特钢,20071001,-0.1460,0.0083,0.1796,0.1012,0.1629,1.4619,1.6610
000708.SZ,中信特钢,20071101,-0.1698,0.0070,0.2251,0.1012,0.1629,0.3999,1.2046
000708.SZ,中信特钢,20071201,0.2054,0.0060,0.2623,0.1012,0.1629,-0.1697,0.3459
000708.SZ,中信特钢,20080101,-0.1543,0.0074,0.2111,0.1012,0.1629,0.7413,0.7563
000708.SZ,中信特钢,20080201,0.0593,0.0058,0.2685,0.1012,0.1629,-0.1271,-0.0342
000708.SZ,中信特钢,20080301,-0.2257,0.0067,0.2344,0.1012,0.1629,-0.4016,-0.2883
000708.SZ,中信特钢,20080401,-0.0224,0.0046,0.3597,0.0587,-0.0122,-0.6228,-0.5800
000708.SZ,中信特钢,20080501,-0.0554,0.0051,0.3422,0.0587,-0.0122,-0.5088,-0.5775
000708.SZ,中信特钢,20080601,-0.2915,0.0046,0.3578,0.0587,-0.0122,-0.3825,-0.4735
000708.SZ,中信特钢,20080701,0.1280,0.0032,0.5084,0.0587,-0.0122,-0.7679,-0.6984
000708.SZ,中信特钢,20080801,-0.1503,0.0037,0.4479,0.0587,-0.0122,-0.6015,-0.5643
000708.SZ,中信特钢,20080901,-0.1000,0.0031,0.5709,0.0587,-0.0122,-0.7196,-0.6464
000708.SZ,中信特钢,20081001,-0.3960,0.0026,0.6807,0.0587,-0.0122,-0.6405,-0.5209
000708.SZ,中信特钢,20081101,0.3042,0.0017,1.0945,0.0587,-0.0122,-0.8481,-0.7427
000708.SZ,中信特钢,20081201,-0.0817,0.0023,0.8214,0.0587,-0.0122,-0.7295,-0.6623
000708.SZ,中信特钢,20090101,0.2094,0.0021,0.8663,0.0587,-0.0122,-0.5641,-0.5089
000708.SZ,中信特钢,20090201,0.0663,0.0025,0.7415,0.0587,-0.0122,-0.5305,-0.4620
000708.SZ,中信特钢,20090301,0.1416,0.0027,0.6881,0.0587,-0.0122,-0.2825,-0.2324
000708.SZ,中信特钢,20090401,0.0772,0.0030,0.5834,0.0927,0.1133,0.1231,0.0644
000708.SZ,中信特钢,20090501,0.0154,0.0034,0.5184,0.0927,0.1133,2.2730,0.9238
000708.SZ,中信特钢,20090601,0.0984,0.0033,0.5381,0.0927,0.1133,1.0865,0.8803
000708.SZ,中信特钢,20090701,0.2997,0.0036,0.4840,0.0927,0.1133,1.9221,1.4732
000708.SZ,中信特钢,20090801,-0.2120,0.0048,0.3643,0.0927,0.1133,2.0974,1.5622
000708.SZ,中信特钢,20090901,0.0834,0.0036,0.4998,0.0927,0.1133,0.8104,0.5353
000708.SZ,中信特钢,20091001,0.1103,0.0041,0.4416,0.0927,0.1133,0.6524,0.3148
000708.SZ,中信特钢,20091101,0.2816,0.0045,0.4276,0.0927,0.1133,0.7743,0.4085
000708.SZ,中信特钢,20091201,-0.0178,0.0057,0.3359,0.0927,0.1133,1.6361,0.4060
000708.SZ,中信特钢,20100101,0.0346,0.0054,0.3520,0.0927,0.1133,1.1519,0.1949
000708.SZ,中信特钢,20100201,-0.0041,0.0055,0.3506,0.0927,0.1133,0.4577,-0.2107
000708.SZ,中信特钢,20100301,0.0232,0.0057,0.3336,0.0927,0.1133,1.3082,0.2879
000708.SZ,中信特钢,20100401,0.0935,0.0058,0.3554,0.1351,0.1992,1.0599,0.2324
000708.SZ,中信特钢,20100501,-0.1675,0.0064,0.3442,0.1351,0.1992,0.9570,-0.0735
000708.SZ,中信特钢,20100601,-0.1048,0.0052,0.4180,0.1351,0.1992,-0.1018,-0.3142
000708.SZ,中信特钢,20100701,0.1979,0.0045,0.4697,0.1351,0.1992,-0.2484,-0.4412
000708.SZ,中信特钢,20100801,0.1160,0.0056,0.3767,0.1351,0.1992,-0.0097,-0.2051
000708.SZ,中信特钢,20100901,-0.0161,0.0063,0.3593,0.1351,0.1992,0.2088,-0.2227
000708.SZ,中信特钢,20101001,0.1802,0.0063,0.3596,0.1351,0.1992,0.1335,-0.2457
000708.SZ,中信特钢,20101101,-0.0500,0.0074,0.3220,0.1351,0.1992,0.3125,0.0714
000708.SZ,中信特钢,20101201,0.0107,0.0069,0.3479,0.1351,0.1992,0.6643,0.1672
000708.SZ,中信特钢,20110101,0.0877,0.0070,0.3412,0.1351,0.1992,1.0304,0.3229
000708.SZ,中信特钢,20110201,0.0892,0.0074,0.3236,0.1351,0.1992,0.7261,0.1072
000708.SZ,中信特钢,20110301,-0.0443,0.0081,0.2942,0.1351,0.1992,0.7034,0.2019
000708.SZ,中信特钢,20110401,-0.0131,0.0079,0.3203,0.1266,0.0362,0.5854,0.1978
000708.SZ,中信特钢,20110501,-0.0631,0.0077,0.3511,0.1266,0.0362,0.1365,-0.0405
000708.SZ,中信特钢,20110601,-0.0181,0.0074,0.3630,0.1266,0.0362,0.1101,-0.0490
000708.SZ,中信特钢,20110701,-0.0179,0.0070,0.3547,0.1266,0.0362,0.0533,-0.0302
000708.SZ,中信特钢,20110801,-0.0979,0.0068,0.3662,0.1266,0.0362,-0.1299,-0.0578
000708.SZ,中信特钢,20110901,-0.0669,0.0061,0.4309,0.1266,0.0362,-0.3684,-0.1914
000708.SZ,中信特钢,20111001,-0.0513,0.0056,0.4715,0.1266,0.0362,-0.3991,-0.3142
000708.SZ,中信特钢,20111101,-0.0625,0.0054,0.5158,0.1266,0.0362,-0.4450,-0.2558
000708.SZ,中信特钢,20111201,-0.1358,0.0052,0.5300,0.1266,0.0362,-0.4417,-0.2497
000708.SZ,中信特钢,20120101,0.0287,0.0043,0.6492,0.1266,0.0362,-0.5528,-0.3303
000708.SZ,中信特钢,20120201,0.1520,0.0045,0.6179,0.1266,0.0362,-0.5319,-0.2618
000708.SZ,中信特钢,20120301,-0.0825,0.0052,0.5600,0.1266,0.0362,-0.2654,-0.0993
000708.SZ,中信特钢,20120401,0.0028,0.0049,0.5924,0.0487,-0.0951,-0.2863,-0.0749
000708.SZ,中信特钢,20120501,-0.0226,0.0049,0.6120,0.0487,-0.0951,-0.2080,-0.0532
000708.SZ,中信特钢,20120601,-0.0837,0.0047,0.6397,0.0487,-0.0951,-0.1423,0.0310
000708.SZ,中信特钢,20120701,-0.0789,0.0041,0.6858,0.0487,-0.0951,-0.0441,0.0224
000708.SZ,中信特钢,20120801,-0.0559,0.0038,0.7334,0.0487,-0.0951,-0.2135,-0.1415
000708.SZ,中信特钢,20120901,0.0101,0.0036,0.8089,0.0487,-0.0951,-0.4438,-0.2577
000708.SZ,中信特钢,20121001,-0.1124,0.0036,0.8089,0.0487,-0.0951,-0.3457,-0.1343
000708.SZ,中信特钢,20121101,-0.1294,0.0033,0.8981,0.0487,-0.0951,-0.4685,-0.2279
000708.SZ,中信特钢,20121201,0.1938,0.0027,1.0871,0.0487,-0.0951,-0.5665,-0.2724
000708.SZ,中信特钢,20130101,0.0297,0.0034,0.8534,0.0487,-0.0951,-0.3073,0.0345
000708.SZ,中信特钢,20130201,-0.0080,0.0034,0.8568,0.0487,-0.0951,-0.1608,0.2499
000708.SZ,中信特钢,20130301,-0.1176,0.0034,0.8681,0.0487,-0.0951,-0.0893,0.3150
000708.SZ,中信特钢,20130401,-0.0330,0.0030,0.9756,0.0461,0.0484,-0.2932,0.1399
000708.SZ,中信特钢,20130501,0.0466,0.0029,1.0441,0.0461,0.0484,-0.1696,0.1014
000708.SZ,中信特钢,20130601,-0.2076,0.0030,1.0001,0.0461,0.0484,0.1738,0.3259
000708.SZ,中信特钢,20130701,-0.0168,0.0024,1.2404,0.0461,0.0484,-0.4685,-0.2337
000708.SZ,中信特钢,20130801,0.1523,0.0024,1.2381,0.0461,0.0484,-0.5051,-0.2883
000708.SZ,中信特钢,20130901,-0.0201,0.0027,1.1231,0.0461,0.0484,-0.3267,-0.1930
000708.SZ,中信特钢,20131001,-0.0102,0.0027,1.1382,0.0461,0.0484,-0.1906,-0.0498
000708.SZ,中信特钢,20131101,0.1021,0.0026,1.1851,0.0461,0.0484,-0.1555,-0.0301
000708.SZ,中信特钢,20131201,-0.1113,0.0028,1.1072,0.0461,0.0484,-0.0728,-0.0629
000708.SZ,中信特钢,20140101,-0.0627,0.0026,1.2057,0.0461,0.0484,0.1381,0.1248
000708.SZ,中信特钢,20140201,0.0798,0.0025,1.2607,0.0461,0.0484,0.0470,0.0355
000708.SZ,中信特钢,20140301,0.0273,0.0026,1.2024,0.0461,0.0484,-0.0713,-0.0374
000708.SZ,中信特钢,20140401,-0.0786,0.0027,1.1643,0.0563,0.1168,0.0147,-0.1169
000708.SZ,中信特钢,20140501,0.0471,0.0025,1.2860,0.0563,0.1168,-0.1085,-0.0949
000708.SZ,中信特钢,20140601,0.0994,0.0026,1.2303,0.0563,0.1168,-0.1885,-0.1435
000708.SZ,中信特钢,20140701,0.0945,0.0027,1.1382,0.0563,0.1168,0.1984,-0.0582
000708.SZ,中信特钢,20140801,0.1179,0.0029,1.0545,0.0563,0.1168,0.5841,0.1559
000708.SZ,中信特钢,20140901,0.2882,0.0034,0.9425,0.0563,0.1168,0.6525,0.1407
000708.SZ,中信特钢,20141001,-0.0113,0.0044,0.7260,0.0563,0.1168,1.4534,0.3010
000708.SZ,中信特钢,20141101,0.0998,0.0044,0.7513,0.0563,0.1168,1.8447,0.3740
000708.SZ,中信特钢,20141201,-0.0600,0.0048,0.6856,0.0563,0.1168,2.1057,0.6335
000708.SZ,中信特钢,20150101,0.0436,0.0046,0.7124,0.0563,0.1168,1.2997,1.2206
000708.SZ,中信特钢,20150201,0.0117,0.0046,0.7187,0.0563,0.1168,1.1553,0.9634
000708.SZ,中信特钢,20150301,0.2025,0.0048,0.6843,0.0563,0.1168,0.8581,1.1247
000708.SZ,中信特钢,20150401,0.1612,0.0057,0.5831,0.0532,0.0219,0.6256,1.3615
000708.SZ,中信特钢,20150501,-0.0296,0.0068,0.4961,0.0532,0.0219,1.1516,2.0161
000708.SZ,中信特钢,20151001,-0.2213,0.0056,0.6097,0.0532,0.0219,1.5551,-0.3011
000708.SZ,中信特钢,20151101,0.0268,0.0047,0.7241,0.0532,0.0219,-0.9788,-0.3881
000708.SZ,中信特钢,20151201,0.0971,0.0050,0.6926,0.0532,0.0219,-0.8061,-0.4064
000708.SZ,中信特钢,20160101,-0.2342,0.0053,0.6502,0.0532,0.0219,-0.4197,-0.2835
000708.SZ,中信特钢,20160201,0.1069,0.0041,0.8442,0.0532,0.0219,-0.6985,-0.4087
000708.SZ,中信特钢,20160301,0.0437,0.0047,0.7241,0.0532,0.0219,-0.5193,-0.2821
000708.SZ,中信特钢,20160401,0.1490,0.0049,0.7194,0.0533,0.1381,-0.3923,-0.0291
000708.SZ,中信特钢,20160501,-0.1224,0.0057,0.6288,0.0533,0.1381,0.2742,-0.2226
000708.SZ,中信特钢,20160601,0.0425,0.0049,0.7224,0.0533,0.1381,-0.0377,-0.2577
000708.SZ,中信特钢,20160701,0.0929,0.0053,0.6627,0.0533,0.1381,-0.1245,-0.2929
000708.SZ,中信特钢,20160801,0.0124,0.0054,0.6494,0.0533,0.1381,0.6732,0.1663
000708.SZ,中信特钢,20160901,-0.0364,0.0055,0.6491,0.0533,0.1381,0.3953,0.2675
000708.SZ,中信特钢,20161001,0.0258,0.0054,0.6582,0.0533,0.1381,0.2221,0.0005
000708.SZ,中信特钢,20161101,0.0301,0.0055,0.6593,0.0533,0.1381,0.0011,0.1026
000708.SZ,中信特钢,20161201,0.0096,0.0059,0.6158,0.0533,0.1381,0.3363,0.2155
000708.SZ,中信特钢,20170101,0.0636,0.0058,0.6296,0.0533,0.1381,0.2566,0.1078
000708.SZ,中信特钢,20170201,0.0163,0.0060,0.6039,0.0533,0.1381,0.2029,0.1124
000708.SZ,中信特钢,20170301,-0.0559,0.0062,0.6047,0.0533,0.1381,0.2214,0.0982
000708.SZ,中信特钢,20170401,-0.0807,0.0059,0.6329,0.0636,0.1251,0.1704,0.1381
000708.SZ,中信特钢,20170501,-0.0728,0.0054,0.7078,0.0636,0.1251,-0.0437,0.0320
000708.SZ,中信特钢,20170601,0.0656,0.0049,0.7741,0.0636,0.1251,-0.2132,-0.0743
000708.SZ,中信特钢,20170701,0.1232,0.0053,0.7016,0.0636,0.1251,-0.1307,0.0535
000708.SZ,中信特钢,20170801,0.0260,0.0057,0.6445,0.0636,0.1251,-0.0377,0.0659
000708.SZ,中信特钢,20170901,0.0268,0.0062,0.6173,0.0636,0.1251,-0.0202,0.0645
000708.SZ,中信特钢,20171001,-0.1003,0.0063,0.6111,0.0636,0.1251,0.1354,0.0701
000708.SZ,中信特钢,20171101,-0.0057,0.0055,0.7060,0.0636,0.1251,0.0938,0.1381
000708.SZ,中信特钢,20171201,-0.0689,0.0055,0.7066,0.0636,0.1251,0.2339,0.1147
000708.SZ,中信特钢,20180101,0.0148,0.0053,0.7427,0.0636,0.1251,-0.0254,0.0641
000708.SZ,中信特钢,20180201,-0.0302,0.0051,0.7649,0.0636,0.1251,-0.1835,0.1135
000708.SZ,中信特钢,20180301,-0.0880,0.0051,0.7738,0.0636,0.1251,-0.2749,-0.0555
000708.SZ,中信特钢,20180401,-0.0194,0.0047,0.8652,0.0716,0.1671,-0.4160,-0.0971
000708.SZ,中信特钢,20180501,-0.0141,0.0045,0.9184,0.0716,0.1671,-0.3130,-0.1616
000708.SZ,中信特钢,20180601,-0.0529,0.0045,0.9239,0.0716,0.1671,-0.3236,-0.1191
000708.SZ,中信特钢,20180701,0.0098,0.0040,1.0086,0.0716,0.1671,-0.3042,-0.2417
000708.SZ,中信特钢,20180801,0.0575,0.0041,0.9710,0.0716,0.1671,-0.3104,-0.2972
000708.SZ,中信特钢,20180901,0.0308,0.0044,0.9335,0.0716,0.1671,-0.1799,-0.2666
000708.SZ,中信特钢,20181001,-0.0816,0.0045,0.9289,0.0716,0.1671,0.0140,-0.1862
000708.SZ,中信特钢,20181101,-0.0141,0.0041,1.0349,0.0716,0.1671,-0.0972,-0.2592
000708.SZ,中信特钢,20181201,-0.0363,0.0042,1.0106,0.0716,0.1671,-0.0972,-0.2721
000708.SZ,中信特钢,20190101,0.0798,0.0041,1.0450,0.0716,0.1671,-0.0711,-0.2096
000708.SZ,中信特钢,20190201,0.1858,0.0043,0.9958,0.0716,0.1671,0.0507,-0.1729
000708.SZ,中信特钢,20190301,0.1104,0.0051,0.8610,0.0716,0.1671,0.3233,0.1554
000708.SZ,中信特钢,20190401,0.0449,0.0059,0.7463,0.1343,0.0345,0.5220,0.1853
000708.SZ,中信特钢,20190501,0.0206,0.0055,0.8142,0.1343,0.0345,0.9231,0.3568
000708.SZ,中信特钢,20190601,0.0136,0.0057,0.7259,0.1343,0.0345,1.0796,0.2330
000708.SZ,中信特钢,20190701,0.0283,0.0059,0.7016,0.1343,0.0345,1.2438,0.3928
000708.SZ,中信特钢,20190801,0.1064,0.0059,0.6978,0.1343,0.0345,1.0345,0.2630
000708.SZ,中信特钢,20190901,0.1087,0.0067,0.6452,0.1343,0.0345,0.7306,-0.0323
000708.SZ,中信特钢,20191001,0.2297,0.0491,0.5602,0.1343,0.0345,0.7334,-0.1032
000708.SZ,中信特钢,20191101,0.1761,0.0603,0.4080,0.1343,0.0345,1.3627,-0.0857
000708.SZ,中信特钢,20191201,-0.0104,0.0688,0.3574,0.1343,0.0345,2.0299,-0.0164
000708.SZ,中信特钢,20200101,-0.0676,0.0678,0.3629,0.1343,0.0345,1.8289,0.0421
000708.SZ,中信特钢,20200201,0.2760,0.0571,0.4304,0.1343,0.0345,1.4874,0.0279
000708.SZ,中信特钢,20200301,-0.0795,0.0859,0.2863,0.1343,0.0345,2.3032,-0.0038
000708.SZ,中信特钢,20200401,0.1226,0.0737,0.3425,0.0804,0.0669,1.2954,-0.0963
000708.SZ,中信特钢,20200501,-0.0081,0.0778,0.3031,0.0804,0.0669,0.9080,-0.0421
000708.SZ,中信特钢,20200601,0.0769,0.0805,0.2930,0.0804,0.0669,0.4153,-0.0126
000708.SZ,中信特钢,20200701,0.1375,0.0864,0.2732,0.0804,0.0669,0.6688,-0.0400
000708.SZ,中信特钢,20200801,-0.0705,0.0996,0.2369,0.0804,0.0669,1.3070,0.2073
000708.SZ,中信特钢,20200901,-0.0858,0.0916,0.2736,0.0804,0.0669,0.3122,0.3360
000708.SZ,中信特钢,20201001,-0.0242,0.0870,0.2881,0.0804,0.0669,0.2966,0.3184
000708.SZ,中信特钢,20201101,0.3015,0.0804,0.3320,0.0804,0.0669,0.0138,0.2459
000708.SZ,中信特钢,20201201,0.0386,0.1089,0.2449,0.0804,0.0669,0.6475,0.3631
000708.SZ,中信特钢,20210101,0.2804,0.1171,0.2278,0.0804,0.0669,0.5284,0.3029
000708.SZ,中信特钢,20210201,0.0082,0.1435,0.1859,0.0804,0.0669,0.9083,0.0954
000708.SZ,中信特钢,20210301,-0.0615,0.1449,0.1956,0.0804,0.0669,1.2984,0.0637
000708.SZ,中信特钢,20210401,0.0070,0.1283,0.1934,0.0981,0.0956,1.3965,0.1336
000708.SZ,中信特钢,20210501,-0.0842,0.1334,0.1742,0.0981,0.0956,1.4469,0.1266
000708.SZ,中信特钢,20210601,-0.1207,0.1187,0.1959,0.0981,0.0956,0.3136,0.1242
000708.SZ,中信特钢,20210701,0.0552,0.1069,0.2173,0.0981,0.0956,-0.0325,0.0643
000708.SZ,中信特钢,20210801,0.1587,0.1121,0.2072,0.0981,0.0956,-0.3210,-0.0447
000708.SZ,中信特钢,20210901,-0.1954,0.1280,0.2270,0.0981,0.0956,-0.1174,0.0173
000708.SZ,中信特钢,20211001,-0.0707,0.1053,0.2759,0.0981,0.0956,-0.3304,0.0660
000708.SZ,中信特钢,20211101,0.0709,0.0977,0.3166,0.0981,0.0956,-0.4325,0.0546
000708.SZ,中信特钢,20211201,0.0039,0.1036,0.2987,0.0981,0.0956,-0.2352,-0.0254
000708.SZ,中信特钢,20220101,0.0596,0.1056,0.2929,0.0981,0.0956,-0.0302,0.0239
000708.SZ,中信特钢,20220201,0.0594,0.1168,0.2813,0.0981,0.0956,-0.0237,-0.0190
000708.SZ,中信特钢,20220301,-0.1322,0.1147,0.2864,0.0981,0.0956,-0.1772,-0.0432
000708.SZ,中信特钢,20220401,-0.0588,0.0999,0.3284,0.0809,0.0717,-0.0490,-0.1575
000708.SZ,中信特钢,20220501,0.0771,0.0937,0.3306,0.0809,0.0717,-0.0256,-0.2398
000708.SZ,中信特钢,20220601,0.0371,0.1004,0.3084,0.0809,0.0717,-0.0158,-0.1870
000708.SZ,中信特钢,20220701,-0.0065,0.1004,0.3085,0.0809,0.0717,0.0458,-0.1209
000708.SZ,中信特钢,20220801,-0.0125,0.1007,0.3076,0.0809,0.0717,-0.0721,-0.0587
000708.SZ,中信特钢,20220901,-0.1088,0.0972,0.3335,0.0809,0.0717,-0.1759,-0.1275
000708.SZ,中信特钢,20221001,-0.0863,0.0891,0.3640,0.0809,0.0717,-0.1386,-0.1209
000708.SZ,中信特钢,20221101,0.1118,0.0825,0.4147,0.0809,0.0717,-0.1869,-0.0897
000708.SZ,中信特钢,20221201,-0.0413,0.0926,0.3697,0.0809,0.0717,-0.1354,-0.0195
000708.SZ,中信特钢,20230101,0.0624,0.0867,0.3946,0.0809,0.0717,-0.2463,-0.1546
000708.SZ,中信特钢,20230201,0.1196,0.0950,0.3601,0.0809,0.0717,-0.1578,0.0014
000708.SZ,中信特钢,20230301,-0.1289,0.1029,0.3327,0.0809,0.0717,0.0617,0.0460
000708.SZ,中信特钢,20230401,-0.0545,0.0897,0.3990,0.0569,0.2835,0.0169,0.1572
000708.SZ,中信特钢,20230501,-0.0656,0.0828,0.4100,0.0569,0.2835,0.0810,0.2837
000708.SZ,中信特钢,20230601,0.0497,0.0772,0.4394,0.0569,0.2835,-0.2130,0.0312
000708.SZ,中信特钢,20230701,0.0568,0.0806,0.4210,0.0569,0.2835,-0.0718,0.0692
000708.SZ,中信特钢,20230801,-0.1523,0.0843,0.4026,0.0569,0.2835,-0.0776,0.0195
000708.SZ,中信特钢,20230901,0.0437,0.0746,0.4734,0.0569,0.2835,-0.4314,-0.0835
000708.SZ,中信特钢,20231001,-0.0203,0.0756,0.4674,0.0569,0.2835,-0.2252,-0.0870
000708.SZ,中信特钢,20231101,-0.0172,0.0738,0.4972,0.0569,0.2835,-0.1769,-0.1603
000708.SZ,中信特钢,20231201,-0.0154,0.0712,0.5151,0.0569,0.2835,-0.0962,-0.0955
000708.SZ,中信特钢,20240101,-0.0171,0.0716,0.5126,0.0569,0.2835,-0.1927,-0.1224
000708.SZ,中信特钢,20240201,0.0558,0.0689,0.5325,0.0569,0.2835,-0.2882,-0.2529
000708.SZ,中信特钢,20240301,0.0364,0.0741,0.4948,0.0569,0.2835,0.0509,-0.0622
000708.SZ,中信特钢,20240401,0.0311,0.0753,0.5062,0.0471,-0.0469,0.0368,-0.0411
000708.SZ,中信特钢,20240501,0.0037,0.0801,0.4930,0.0471,-0.0469,0.1368,0.0524
000708.SZ,中信特钢,20240601,-0.1007,0.0735,0.4989,0.0471,-0.0469,0.1845,0.0352
