"date","strategy_return","cum_return","ret_benchmark","cum_ret_strategy","cum_ret_benchmark","excess_return"
2023-08-01,0.0309465408805031,3.01832699988201,-0.052,3.01832699988201,0.848187517563651,0.0829465408805031
2023-09-01,-0.000527358490566026,3.01620790102075,-0.003,3.01620790102075,0.84264295501096,0.00247264150943397
2023-10-01,-0.0462366771159874,2.83051179307057,-0.0295,2.83051179307057,0.788284987838137,-0.0167366771159874
2023-11-01,0.0344540625,2.96248848579602,0.0036,2.96248848579602,0.794722813794354,0.0308540625
2023-12-01,0.00434423676012459,2.97970247393758,-0.0181,2.97970247393758,0.762238330864677,0.0224442367601246
2024-01-01,0.043645652173913,3.15339918387072,-0.0627,3.15339918387072,0.651745987519462,0.106345652173913
2024-02-01,0.00896265432098767,3.19062466501283,0.0813,3.19062466501283,0.786032936304794,-0.0723373456790123
2024-03-01,0.0149555214723927,3.25329764217317,0.0086,3.25329764217317,0.801392819557015,0.00635552147239265
2024-04-01,0.0286390243902439,3.37510793708633,0.0209,3.37510793708633,0.839041929485756,0.00773902439024392
2024-05-01,0.0108396135265701,3.42253241626138,-0.0058,3.42253241626138,0.828375486294739,0.01663961352657
2024-06-01,0.051625,3.65084565225087,-0.0387,3.65084565225087,0.757617354975132,0.090325
2024-07-01,-0.0352925,3.48670568206881,-0.0097,3.48670568206881,0.740568466631873,-0.0255925
2024-08-01,0.0387585858585858,3.66060404946947,-0.0328,3.66060404946947,0.683477820926348,0.0715585858585858
2024-09-01,-0.105426262626263,3.16925398295308,0.1739,3.16925398295308,0.97623461398544,-0.279326262626263
2024-10-01,-0.010130303030303,3.12701817669547,-0.017,3.12701817669547,0.942638625547687,0.00686969696969696
2024-11-01,-0.0259212121212121,3.02004086310925,0.0142,3.02004086310925,0.970224094030464,-0.0401212121212121
2024-12-01,0.0508782828282828,3.22457363912377,0.0076,3.22457363912377,0.985197797145096,0.0432782828282828
